GM13976	GM13977	GM20000	epithelial cell of proximal tubule	retinal pigment epithelial cell	brain microvascular endothelial cell	skeletal muscle cell	astrocyte of the cerebellum	HFF-Myc	fibroblast of pulmonary artery	choroid plexus epithelial cell	fibroblast of peridontal ligament	stromal cell of bone marrow	EH	non-pigmented ciliary epithelial cell	amniotic epithelial cell	MG63	RPMI-7951	M059J	A172	RCC 7860	NCI-H226	ELR	HS-27A	LHCN-M2	SJSA1	amniotic stem cell	glomerular visceral epithelial cell	ACHN	Daoy	fibroblast of the conjunctiva	brain pericyte	smooth muscle cell of the brain vasculature	dedifferentiated amniotic fluid mesenchymal stem cell	dermis blood vessel endothelial cell	EL	myocyte	pulmonary artery endothelial cell	H4	Caki2	HT1080	mammary epithelial cell	bronchial epithelial cell	foreskin fibroblast	mesenchymal stem cell	myoblast	skeletal muscle myoblast	myotube	WI38	fibroblast of dermis	glomerular endothelial cell	renal cortical epithelial cell	epithelial cell of prostate	foreskin keratinocyte	kidney epithelial cell	astrocyte	fibroblast of the aortic adventitia	fibroblast of gingiva	fibroblast of lung	cardiac fibroblast	fibroblast of skin of abdomen	PC-3	PC-9	Panc1	HCT116	Loucy	DND-41	OCI-LY1	OCI-LY7	DOHH2	OCI-LY3	NB4	GM12865	GM12875	epithelial cell of esophagus	fibroblast of mammary gland	astrocyte of the spinal cord	WERI-Rb-1	BE2C	A673	bipolar neuron	GM23338	ES-I3	HUES6	HUES64	ectodermal cell	HUES48	iPS-20b	iPS-18a	iPS-15b	UCSF-4	iPS-18c	iPS-11a	ACC112	GM08714	fibroblast of villous mesenchyme	neuroepithelial stem cell	neural progenitor cell	radial glial cell	mid-neurogenesis radial glial cells	angular gyrus	temporal lobe	layer of hippocampus	stomach smooth muscle	duodenal mucosa	skeletal muscle satellite cell	adipocyte	mesodermal cell	skeletal muscle tissue	subcutaneous abdominal adipose tissue	SK-N-MC	SK-N-SH	endodermal cell	amnion	myoepithelial cell of mammary gland	peripheral blood mononuclear cell	mononuclear cell	colonic mucosa	right cardiac atrium	rectal smooth muscle tissue	mucosa of rectum	muscle layer of duodenum	muscle layer of colon	caudate nucleus	substantia nigra	middle frontal area 46	cingulate gyrus	foreskin melanocyte	germinal matrix	KOPT-K1	CD4-positive, CD25-positive, alpha-beta regulatory T cell	neutrophil	CD8-positive, alpha-beta memory T cell	mucosa of stomach	KMS-11	NCI-H929	RWPE2	adipose tissue	endocrine pancreas	CD4-positive, alpha-beta memory T cell	CD8-positive, alpha-beta T cell	pancreas	liver	urinary bladder	testis	heart left ventricle	heart right ventricle	coronary artery	spleen	sigmoid colon	upper lobe of left lung	hepatocyte	thoracic aorta	aorta	ascending aorta	psoas muscle	urothelium cell line	placenta	trophoblast	trophoblast cell	CD14-positive monocyte	B cell	regulatory T cell	hematopoietic multipotent progenitor cell	SK-N-DZ	G401	SK-MEL-5	dermis microvascular lymphatic vessel endothelial cell	NCI-H460	T47D	chorion	GM06990	endothelial cell of umbilical vein	A549	MCF-7	K562	GM12878	HepG2	smooth muscle cell	IMR-90	HeLa-S3	keratinocyte	skin fibroblast	cerebellum	neurosphere	HEK293	LNCaP clone FGC	neuron	H9	neural stem progenitor cell	H1-hESC	mesendoderm	umbilical cord	Ammon's horn	occipital lobe	skin of body	SU-DHL-6	prostate gland	esophagus	prostate	C4-2B	22Rv1	neural cell	breast	breast epithelium	gastroesophageal sphincter	Peyer's patch	eye	uterus	gastrocnemius medialis	thyroid gland	body of pancreas	VCaP	right lobe of liver	esophagus squamous epithelium	esophagus muscularis mucosa	tibial nerve	tibial artery	right atrium auricular region	vagina	8988T	HuH-7.5	HuH-7	GM19238	H54	osteoblast	cardiac muscle cell	Caco-2	GM12891	GM12892	medulloblastoma	GM10266	GM10248	GM19239	GM19240	GM18507	germinal center	naive B cell	HEK293T	CWRU1	iPS-NIHi11	iPS-NIHi7	H7-hESC	cardiac mesoderm	NT2/D1	iPS DF 19.11	iPS DF 6.9	iPS DF 19.7	iPS DF 4.7	HAP-1	CMK	KBM-7	common myeloid progenitor, CD34-positive	natural killer cell	T-helper 1 cell	RPMI8226	CD1c-positive myeloid dendritic cell	Karpas-422	Jurkat clone E61	HL-60	GM12864	MM.1S	RWPE1	HPDE6-E6E7	COLO829	SW480	HT-29	LoVo	RKO	HTR-8/SVneo	hepatic stellate cell	olfactory neurosphere cell line	epidermal melanocyte	frontal cortex	naive thymus-derived CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	thymus	T-cell	T-helper 2 cell	NAMALWA	tongue	ovary	adrenal gland	stomach	kidney	large intestine	small intestine	heart	spinal cord	brain	retina	SJCRH30	left lung	lung	muscle of trunk	muscle of leg	forelimb muscle	inferior parietal cortex	superior temporal gyrus	pons	medulla oblongata	midbrain	globus pallidus	putamen	middle frontal gyrus	L1-S8	L1-S8R	ELF-1	right kidney	left kidney	left renal cortex interstitium	right renal cortex interstitium	right renal pelvis	renal pelvis	left renal pelvis	renal cortex interstitium	right lung	muscle of arm	muscle of back	limb	hindlimb muscle	embryonic facial prominence	transverse colon	lower leg skin	suprapubic skin	subcutaneous adipose tissue	omental fat pad
GM13976	-0.365547995797756	-0.0557667230218123	0.150181136274343	0.362038690962196	0.358806608060285	0.347786108190316	0.430331434282081	0.352359992361315	0.356328681807947	0.357778513001815	0.357459664165956	0.434203036020032	0.480170532787237	0.497603250745241	0.446161718904367	0.451683044513203	0.486571377602507	0.491276795484208	0.482964476199847	0.451203445308211	0.459129783063881	0.466922825741876	0.475785162415989	0.417561308062302	0.481813777687044	0.496718292622875	0.488312445596149	0.463210668133344	0.465519851037995	0.477314214501345	0.451458553209036	0.45003225854277	0.404634570489094	0.356015016194238	0.297376925030184	0.318596795983721	0.238329048134649	0.191883495649448	0.14898953967607	0.169838859606532	0.165583410480983	0.14068170693873	0.0844066521226136	0.104923102061658	0.103627113515308	0.104467540453682	0.182818195793943	0.187895717395197	0.18175167160427	0.18471501228206	0.212054129486552	0.217076505204314	0.380809211512953	0.357011133375175	0.17376309679733	0.243008351527483	0.164315873772601	0.17834316603323	0.201522392568604	0.230523686728743	0.373548833670794	0.408067491413276	0.415722855962049	0.396756043161881	0.379982555288461	0.342975277892696	0.267405784579652	0.330979915208907	0.362079702816398	0.313090075810159	0.325568843406194	0.275823942815204	0.209670423650121	0.208805652036142	0.248124099541953	0.257870530429503	0.239403464160215	0.357526950921993	0.372635618617221	0.372861228252073	0.374372752910786	0.389815035130857	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.130969202025783	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.136724474581673	-0.00593759274700242	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.13126819167168	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.183449755747754	0.0259191794053769	0.0259191794053769	0.385393086963459	0.0259191794053769	0.0259191794053769	0.0944127544095213	0.0259191794053769	0.0259191794053769	0.124842249112875	0.121433120612703	0.0535442058973549	0.05606214992682	0.147033994351164	0.144778593159116	0.126650131392913	0.18170867757466	0.126616658539964	0.148459546624505	0.191571398991429	0.176291403200599	0.254952464776147	0.166216423155674	0.199328783880639	0.223100991219247	0.209488483582353	0.193144686622354	0.182661265011301	0.31313359716223	0.249562494362416	0.181417503339449	0.0984441104548318	0.197360482447206	0.0937455837987587	0.115878525032636	0.155892092544159	0.157664945584144	0.0931240453581879	0.0581828815071854	0.0518829172483345	0.0517026987985142	0.0656622979377424	0.0426736863885046	0.0477853943622764	0.0118019069913667	0.0257374435524088	0.0263592326653229	0.0289024693206496	0.0411419237974914	0.0645469861063469	0.100019384633174	0.185155216635131	0.130657782329727	0.0650355844552971	0.133084138257563	0.169298234655997	0.0935931882276965	0.0966644945538697	0.195728409213653	0.241615928610207	0.219727297790299	0.218204396548857	0.205097179143717	0.193583470655286	0.165293378693451	0.0259191794053769	0.162290138066345	0.202838825255942	0.201539853613041	0.193393051899537	0.175686386199089	0.181597803224787	0.177364727798024	0.310388273646543	0.32969301895601	0.34242632744638	0.279858767943174	0.172031046290808	0.273684758257272	0.209189300260607	0.2188603892097	0.343292271974712	0.345131516358773	0.319289668492994	0.277905488703328	0.287432697291376	0.273054954728605	0.403864786658654	0.366620194840506	0.49013553606586	0.495079365454911	0.489117465344529	0.496236602058031	0.377028646800033	0.195091877304655	0.387844764318426	0.37888262885852	0.178566747825979	0.179751105283978	0.353824387125422	0.290850431464123	0.323900648568927	0.449114140612119	0.444227095880914	0.438987627260196	0.44068843554891	0.401821503716895	0.389458226020689	0.428719310718642	0.407634089669835	0.372415566099765	0.472000193997265	0.400907517891845	0.404240441293306	0.380382701442587	0.36654244009504	0.365838113575976	0.34380278967199	0.423385450925632	0.430273904439573	0.498398463750595	0.406983835551597	0.434212305764039	0.4638333430695	0.469546775586818	0.447376344085847	0.480514199567382	0.441400953614033	0.39254870834899	0.323868146126186	0.384433049476055	0.400267020109928	0.397799438843898	0.414501292347569	0.493186745815635	0.446205127751873	0.44814119321819	0.434394082187326	0.429474190232275	0.448244704769435	0.455249091187079	0.438539383229668	0.292482656550313	0.267819383382019	0.267819383382019	0.298984433695313	0.284981545383134	0.299681837721431	0.231607161491996	0.283354383065649	0.233762608798898	0.269116117432282	0.298735494437173	0.292533667736389	0.40354181594076	0.314161505703621	0.283124247008885	0.260004403671272	0.341187425299977	0.442687578710636	0.44987123420464	0.374095344959085	0.29663636932146	0.300355548673108	0.377986702972218	0.388351591253241	0.366923433799287	0.361273784156039	0.388143270180242	0.368596348856326	0.394249098985809	0.447393406541435	0.423174252822385	0.363189571185518	0.421144814278249	0.420226017356926	0.488762819185662	0.422820188002128	0.418781934231154	0.389376733271393	0.383952951135959	0.39474442569476	0.407755524791752	0.39921813717949	0.406420430745822	0.435929012505425	0.399951699428682	0.410494171460785	0.435178954241369	0.442391560503626	0.435951045006569	0.447729677903056	0.268400076878093	0.270733146538168	0.354047829035705	0.576722815533376
GM13977	-0.0557667230218123	-0.365547995797756	0.0199165481891312	0.183260388757295	0.185023165285655	0.180411290609944	0.443606102491566	0.189916258331014	0.195862118747801	0.184456223770056	0.183823909449478	0.447480100561843	0.488894521953336	0.504012844784196	0.458122288045024	0.463132529787505	0.493873956735241	0.499410979354492	0.491356408429719	0.462911715897166	0.468943540603704	0.476735408341257	0.485328644895738	0.431981543281475	0.490376504671621	0.504674051233517	0.497261867342959	0.474107146055025	0.476483863340426	0.48786681055087	0.464262504341646	0.464866732693018	0.422476001521282	0.379246986148364	0.306528829011496	0.325288973522207	0.243025470061574	0.202261993174201	0.15308258961414	0.172041283843802	0.168111015553587	0.113158512511154	0.0428836630712115	0.085962856074878	0.10773916196491	0.0559966345377251	0.0979941104410189	0.104783330354781	0.112559673037041	0.0981094532057216	0.219669977888725	0.223247500031393	0.224404395897764	0.131155606666595	0.0893462252045484	0.0738135193045658	0.0840373036531268	0.093046214590205	0.0393004025780658	0.119874625725985	0.206675598207797	0.238514304418837	0.256893696795784	0.254602557766171	0.204358233457909	-0.0194940237018185	-0.0986246829591115	-0.028783682536166	0.0178365301485147	-0.0456693376123669	-0.0409516439664592	-0.0620339891496963	-0.144037817357803	-0.127695310304374	-0.0838135247660773	-0.0768593429134741	-0.113823195118823	0.197930179052075	0.200666760180067	0.19885229959913	0.191696013024712	0.210775617163933	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	-0.0469460236048569	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.142240155249377	-0.0192800068056621	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.137168012654438	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0778576960535133	0.0259191794053769	0.0259191794053769	0.0825146289816296	0.0259191794053769	0.0259191794053769	0.0887810909818016	0.0259191794053769	0.0259191794053769	0.132289265533291	0.0551721101284354	0.0446497906642582	0.0600371555389632	0.0936751752209722	0.0899869226151613	0.133303317526009	0.156425869284287	0.0778416456802439	0.108401847265732	0.142629418512795	0.094261738115062	0.166983231446066	0.112922910343879	0.144755339034479	0.231875489541457	0.22004737062199	0.199695368024885	0.18832033390591	0.322834858124418	0.225500050162104	0.18780215687802	0.103431140345863	0.200635949692478	0.0959133032035282	0.118576660200405	0.159582186265435	0.161240460802229	0.0951751185061081	0.059752567570149	0.0539528884356295	0.0268535893823788	0.0355626451683337	0.021837795088546	0.0285598859671842	0.00551603430152655	0.0275472318076243	0.0271849362824999	0.0301768572515201	0.021518764071182	0.0527777426592938	0.0392473905353541	0.183783715130968	0.106967218897522	0.0673299603226235	0.0687193965308857	0.0873305970570235	0.047924003256178	0.0828063671651003	0.205300601033465	0.204658764898587	0.226461368030267	0.224928193229785	0.213715669599418	0.202754880067	0.178629458226197	0.0259191794053769	0.0567810854585228	0.0841907427590265	0.0965618762328027	0.0420869420118532	0.0256437782531284	0.0456925185890303	0.0755768633060222	0.132259510785539	0.0423494795256649	0.0898716722008084	0.15737879394029	0.0724814925639612	0.125923993564616	0.0627339833952468	-0.0216124838691234	0.0431616571244416	0.201621015893875	0.135048389541834	0.159524905616521	0.233780688478489	0.254840269759198	0.371180987457075	0.325020450681267	0.503358290376159	0.506476440416401	0.5019743298345	0.508037857605844	0.198464718056269	0.109341485269797	0.210069214713347	0.22426729018511	0.106336916426265	0.101253919279166	0.192688555023675	0.153108418688681	0.237548152612498	0.468225164933957	0.464157417248862	0.45755096874255	0.459080594283043	0.425591278937824	0.414508054261621	0.448015509192881	0.430129328527459	0.400734646822675	0.486952777505379	0.419979399545172	0.421249989788047	0.400517792934838	0.388747019289707	0.387419993485166	0.367563289369083	0.438753176111943	0.44616749101469	0.506220986169353	0.420321708705951	0.449859821883517	0.476001907081533	0.480807749940895	0.461172491240878	0.491125409679551	0.455216489965425	0.246627311456554	0.153074424837224	0.213284936461531	0.272426718407563	0.422473927977599	0.43653768713237	0.502601330475369	0.459904612829855	0.460670311304563	0.449997227223443	0.450167455969129	0.466795075329806	0.471309722258364	0.456685577852191	0.306789929826168	0.282186916525978	0.282186916525978	0.313807170007511	0.29596513855551	0.308898489164893	0.238006043437255	0.293760768509699	0.246350596506337	0.240275137445312	0.30773186489254	0.300492015906453	0.422245183632199	0.327796575332351	0.278654939109898	0.236148650370863	0.344073916719496	0.408282168503029	0.462510181263495	0.374053586157748	0.285512578851641	0.314313415142289	0.393974302140743	0.407247010336947	0.387502208628818	0.382074510548381	0.405867961054573	0.38978582404634	0.413049399442024	0.460175594551085	0.438550523855962	0.383874013600674	0.436833190868436	0.436366087909222	0.499287445945213	0.439680516249749	0.435969277497896	0.408671635830785	0.40364390137841	0.413489477177408	0.425764200166244	0.417419698313299	0.4243243943567	0.450433003643623	0.418333824069868	0.427642266588665	0.450132860353342	0.45623622832627	0.45289372546675	0.408954345493141	0.265746848774343	0.187041364602997	0.332929091181756	0.523185581780387
GM20000	0.150181136274343	0.0199165481891312	-0.365547995797756	0.221880470622982	0.225920771803403	0.208812286453362	0.378481426245902	0.215679727614626	0.220334328837719	0.220733069313114	0.222889097100774	0.386766074037693	0.451741562356486	0.47914390760649	0.397562288415752	0.412113804063724	0.463551264382104	0.470004913913046	0.458532708943872	0.409272882686819	0.419666109548294	0.432407264189147	0.442191038758745	0.351002393392531	0.455685148731848	0.482865300682697	0.473847458074955	0.425267081576376	0.430277282545184	0.446562976073674	0.407495932201137	0.408705870150558	0.335883517760848	0.265453482454786	0.267075732008579	0.299698178941587	0.223767001159546	0.14719528057369	0.132819775209595	0.166593956805213	0.160374802257695	0.115428285928837	0.0500138335049339	0.0848748261199589	0.0878146982939275	0.0655202915977173	0.114660510296005	0.120298729770982	0.120179069734992	0.118836673219716	0.183800000420463	0.193355307062334	0.246577167081213	0.202688633466197	0.102281622235078	0.115485138300047	0.094525737181333	0.111391413230788	0.0819081340512013	0.14106157108134	0.252054283251417	0.281764845557477	0.298377632272082	0.274491216848178	0.235793565615682	0.113249712717369	0.0341365080256714	0.0986648122440201	0.147000559732082	0.0804840237273294	0.0967677851205182	0.042350362391266	-0.0248401100909944	-0.0248005780346477	0.0327594771476693	0.0551884568527978	-0.0012155343552804	0.227625265456838	0.240810777600041	0.234866394266956	0.235834963956421	0.25993704483909	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0135765465195672	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.116929977737521	0.00604603545788979	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.109423852380841	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0259191794053769	0.0964185601394241	0.0259191794053769	0.0259191794053769	0.184622311008055	0.0259191794053769	0.0259191794053769	0.0876935667760148	0.0259191794053769	0.0259191794053769	0.0915109367614521	0.0658964677764163	0.0388929504380446	0.0357004550048526	0.0928396348886193	0.101200988033833	0.100796238554347	0.132136279365846	0.0785625659350241	0.101450152730081	0.131754281371757	0.107462542223314	0.167985566003774	0.111880478536879	0.139603325873416	0.203277394777547	0.189216471860017	0.169247659984495	0.161302667045895	0.276518857792963	0.198271023424116	0.187371554343938	0.0833522748011346	0.188969654703842	0.0874174169298634	0.107255239779672	0.144669508079837	0.14692709660316	0.0844165301945407	0.0537158829393843	0.0487086799034242	0.0333706833842918	0.0430061096265697	0.0253304067551314	0.0320800289939725	0.00581419635398252	0.0196010906321244	0.0237349416427984	0.0239916798400605	0.0264916916126707	0.0525603869621456	0.0559019317372871	0.161900459613052	0.101449986606124	0.0604695355865716	0.0768627948698123	0.0983459277148797	0.0589587409891052	0.0741310659799111	0.1552535734804	0.182848880785568	0.190389494513079	0.193081944846042	0.171397927027161	0.15737670972972	0.110090654071276	0.0259191794053769	0.0795100543924467	0.102167081547105	0.115884935961745	0.0924625828927963	0.0696675092624018	0.0918338720548648	0.102090155910494	0.178657772843365	0.133133985709927	0.16101210843426	0.176499492247744	0.0902673918246727	0.154901267318508	0.105156119462833	0.0581954671370882	0.140675513536894	0.208366036022678	0.154091138870014	0.169762006871159	0.210779423489056	0.198270780618815	0.321459648396316	0.26923038089456	0.472866340062736	0.479128266512049	0.472724361210113	0.481167469061748	0.251473410624248	0.133630942816037	0.261756436651729	0.263265437494521	0.116520235747317	0.116123579310371	0.22968442223338	0.164130077737366	0.234232638612012	0.414894494039011	0.403410771037854	0.396134989150446	0.404818107204008	0.353320880498062	0.339604443670681	0.389356614597384	0.36129917898919	0.31747349968369	0.452039170118841	0.331737648581482	0.335289241477688	0.301605954627888	0.26129047740618	0.256578015843361	0.221449653196228	0.370787357457542	0.358199386071563	0.481502870143153	0.354485425809242	0.375001878405967	0.428644416674419	0.431896946901306	0.398775370694624	0.450112913538831	0.391044480929068	0.272532809770748	0.166100952167337	0.24829877345783	0.282729680578757	0.351642180747155	0.372972137720255	0.480734267014211	0.399652693334567	0.402602027151978	0.380796997718637	0.393041472641846	0.417369868111304	0.423286749106001	0.397928017382209	0.267349393652934	0.21660866937373	0.21660866937373	0.241418241598794	0.244378559146213	0.266811494388754	0.214387764986293	0.244314257105152	0.187185098002735	0.202101455641131	0.240647790658604	0.244145022675096	0.328641784498118	0.260878023525408	0.240908997322668	0.190151815561825	0.292832789180536	0.38756767539155	0.408245550228582	0.313141507793139	0.241752103598208	0.245843937689452	0.313692753521561	0.292147233977167	0.290022773006158	0.282005394922121	0.315867743053244	0.291820014541216	0.332184640503259	0.404525848973361	0.366005851158095	0.278829225265732	0.361285916222362	0.361740389152628	0.470386133601375	0.360392145144829	0.354790911452138	0.303933895242887	0.297190157692616	0.312305348772419	0.333303932747364	0.320663233510692	0.33141540418592	0.381992774525358	0.322474024953832	0.340986175355216	0.38372458398376	0.392613983730776	0.397380731991624	0.373653603645826	0.245466978433485	0.201335105111846	0.328850875410055	0.501131409352921
epithelial cell of proximal tubule	0.362038690962196	0.183260388757295	0.221880470622982	-0.333073873287151	-0.117583896896545	-0.126329971655075	-0.0829768913393903	-0.119739079648229	-0.0996436428797979	-0.119446302746603	-0.114373665666773	0.0359671002435304	-0.0087715162459015	0.0143403032223708	-0.0651631486429478	0.00923908529389236	0.0480623674642246	0.0230492370751322	-0.0557466313658501	-0.0308656907658356	-0.120367674908486	0.0164321449565778	-0.0278809797461916	0.0205906622511945	0.0439721271283359	0.126338930962901	0.036806405930966	-0.0970955675039076	-0.102272339274694	0.00994961673017587	0.0133472344941256	0.0801798631233234	0.0399687792435315	0.0705684723059078	0.0464023896529145	0.0464943162097082	0.0468227406899927	0.0353037061521606	0.0168405775029402	-0.0254760302521403	-0.0101183679314717	-0.0405359813669997	-0.0237685066276786	-0.0249799956022132	-0.00580845088091345	-0.0159481692133494	-0.0279092961233614	-0.0242498124271253	-0.0311776796018164	-0.0272980626345284	0.0154813201490341	-0.142462349113086	-0.0618315951645712	-0.120577814171298	-0.0992883395768827	-0.0912891683364865	-0.0434969992431192	-0.048070687311718	-0.0650469989227286	-0.0721688014592458	-0.0618727494912402	-0.0715734016139749	-0.0356985550874684	-0.0606955277474023	-0.0798777186467965	-0.0717222870372098	-0.0951752804555249	-0.0907914505258586	-0.07105891275563	-0.0751824077009463	-0.0900529477504351	-0.0129765200918714	-0.0815295156693974	-0.0546072550256982	-0.152489687518058	-0.149284248041059	-0.160110839517337	0.0370604040985849	-0.00728713295632	-0.0416583012141114	-0.00443219217750553	0.0149213844290324	0.0259191794053769	-0.061959375355516	-0.0838417789471149	-0.110660321086954	-0.109617534260501	-0.0635930308621407	-0.0804779527709353	-0.0617472294165233	-0.0301911014961526	-0.0867297717050655	-0.0557432812682378	-0.125854641850518	-0.0796947448508597	-0.0850663477832194	-0.0532851930471132	-0.036125938506757	-0.0533865883246021	-0.0388069580595551	-0.0429672503140591	-0.0431433790391165	-0.0677176968427605	-0.0621118442015506	-0.0545931430250866	-0.0748607950363746	-0.0413001995102602	-0.0406651166284715	-0.0256622626086071	-0.0259653472599564	0.0215666973588345	0.00496507309121468	0.00331722665286195	0.00233457189463022	-0.0143611626638407	-0.000842831940612212	-0.00337513848201356	-0.0372752391817177	-0.0653547273784632	-0.107059404849178	-0.0848954198864693	-0.0822198696918743	0.00452119622076149	0.0100591844330257	-0.0122062260705586	-0.0182388607802812	-0.0725975262538837	-0.11626265697079	-0.0856664652468725	0.0259191794053769	-0.0149478902149374	0.0669305820560796	0.0659802890464507	0.110993930271382	0.103805214143012	0.119608156606568	0.0259191794053769	0.0785422059371838	0.071591007280331	0.0542342944271496	0.119464415861611	0.0250556626791658	0.0252686380542784	0.0214120412144814	0.0256705125870314	0.0149955816295539	0.0195526591687948	0.0710784856410356	0.0571636267367525	0.0721476203217344	0.16291115304789	0.0892469721759957	0.00882427714873397	0.028047373472385	0.021695268696281	0.0464892943559099	0.0547533323356304	0.0573832958931158	0.0537435051559199	0.0921317231244342	0.052875832127622	0.109418206247398	0.0484972088866078	0.0948677967404246	0.047702028423495	0.0597283182818764	0.0553679649924952	0.0413249555877191	0.0165809565062217	0.0201799716221644	0.0374446094616517	0.00150525535378019	0.00598110403413899	-0.00697675188162828	0.00646853205464833	0.000161171705973511	0.00696827527447914	0.00107233694550116	-0.00594186877254217	-0.0104447393262413	-0.00544479915715572	-0.0317132091524927	0.0352658289606136	0.0231954004031077	-0.0073648028182489	0.0221298272322009	-0.00493263426163219	-0.0244467287260883	0.00684489133480781	-0.000930566232891963	0.0405801309471708	0.0821068156069909	0.066497221309631	0.0834228276999658	0.0889038235333786	0.0541267427449961	-0.0077983194048964	0.0248089190234511	0.0211833541282875	-0.00719166796294549	-0.02580081561063	-0.0247062830326087	-0.0232465460329002	0.0228026863248766	0.039904701068534	-0.014201579963267	0.0153989787376381	0.0511288932929573	0.0343364816081613	0.0404125060375947	0.075951904235273	0.0110098869747273	-0.0680834452068104	0.0293602986027428	0.0517629719564488	0.0862133593440422	0.112206529479265	0.147824869691243	0.185680687428104	0.219673551812354	0.373684698995402	0.346068193144104	0.329973042111808	0.350268703347848	0.0620414974149743	0.00680169690497791	-0.0130506705033904	0.0260038270678394	0.0791373442543956	0.0678475927360747	0.106688570297385	0.126376245550899	0.207872633858334	0.273606981108058	0.264952036425393	0.232023099062389	0.241940476009915	0.251952612611461	0.234399309619412	0.268912732405633	0.248867672328858	0.255146396629573	0.115892301417491	0.0133821815766225	0.053730377057093	0.0959521243091598	0.0834911432966226	0.186348508079043	0.195586968612904	0.240101243765043	0.234163649093811	0.189604175018995	0.106534153954457	0.159255709480019	0.198159472708245	0.213400945923858	0.175186957994542	0.102503107609446	0.0763566552734354	0.0391045159275416	-0.0184904210442655	0.0189581239219649	0.0299729305142919	0.0868089716757768	0.124790707024083	0.160377070721795	0.0743788525726467	0.105606124833649	0.108702000804843	0.0908036659451353	0.124179429733741	0.194559249644127	0.166953270190847	0.177222197706551	0.166278846106739	0.166278846106739	0.15123274513493	0.121018145549012	0.128006294648463	0.0961357611599338	0.100944078458949	0.0798050620308172	0.0913070409176788	0.115559471858319	0.0804626550134175	0.110574315626524	0.0779439065737095	0.107049244297867	0.0949505666061608	0.129409788467155	0.132261024563799	0.192369225477978	0.15398552471173	0.0991729226402664	0.103719267135866	0.143750426369563	0.15149625205518	0.175811454277162	0.194834551475257	0.178137605446533	0.163059201131013	0.193134359000636	0.183467471282895	0.173377319741383	0.20563491842887	0.170816456528451	0.175550525252786	0.171366093933266	0.123685868872409	0.1279486881379	0.121757740571498	0.107994777654216	0.105593716701439	0.105515013438849	0.0946249138841559	0.107077694786325	0.158942568004715	0.165730089619175	0.148527761306391	0.169410937900352	0.163211622414007	0.147622105154789	0.20653819080808	0.223971557904218	0.172850722611653	0.326989956339385	0.492843654600515
